,id,organization_id,url,type,species,age,gender,size,coat,tags,name,description,photos,status,status_changed_at,published_at,distance,breeds.primary,breeds.secondary,breeds.mixed,breeds.unknown,colors.primary,colors.secondary,colors.tertiary,attributes.spayed_neutered,attributes.house_trained,attributes.declawed,attributes.special_needs,attributes.shots_current,environment.children,environment.dogs,environment.cats,contact.email,contact.phone,contact.address.address1,contact.address.address2,contact.address.city,contact.address.state,contact.address.postcode,contact.address.country,_links.self.href,_links.type.href,_links.organization.href
51,12349261,TX485,https://www.petfinder.com/dog/matrix-12349261/tx/goliad/goliad-pet-adoption-inc-tx485/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Adult,Male,Medium,,[],Matrix,Adoption Pending!!!  Wahoo!,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12349261/1/?bust=1291034096&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12349261/1/?bust=1291034096&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12349261/1/?bust=1291034096&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12349261/1/?bust=1291034096'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12349261/2/?bust=1291034096&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12349261/2/?bust=1291034096&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12349261/2/?bust=1291034096&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12349261/2/?bust=1291034096'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12349261/3/?bust=1291034096&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12349261/3/?bust=1291034096&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12349261/3/?bust=1291034096&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12349261/3/?bust=1291034096'}]",adopted,2009-07-08T19:06:27+0000,2008-11-09T00:00:00+0000,73.5679,Chow Chow,Bernese Mountain Dog,True,False,,,,True,False,,False,True,,,,goliadpetadoption@yahoo.com,(361) 894-2591,P. O. Box 304,,Goliad,TX,77963,US,/v2/animals/12349261,/v2/types/dog,/v2/organizations/tx485
52,12349312,TX485,https://www.petfinder.com/dog/clarabelle-12349312/tx/goliad/goliad-pet-adoption-inc-tx485/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Adult,Female,Large,,[],Clarabelle,Thank you Therese for giving Clarabelle a wonderful home!,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12349312/1/?bust=1291034096&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12349312/1/?bust=1291034096&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12349312/1/?bust=1291034096&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12349312/1/?bust=1291034096'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12349312/2/?bust=1291034096&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12349312/2/?bust=1291034096&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12349312/2/?bust=1291034096&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12349312/2/?bust=1291034096'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12349312/3/?bust=1291034096&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12349312/3/?bust=1291034096&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12349312/3/?bust=1291034096&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12349312/3/?bust=1291034096'}]",adopted,2009-01-12T10:05:27+0000,2008-11-09T00:00:00+0000,73.5679,Great Pyrenees,,True,False,,,,True,False,,False,True,,,,goliadpetadoption@yahoo.com,(361) 894-2591,P. O. Box 304,,Goliad,TX,77963,US,/v2/animals/12349312,/v2/types/dog,/v2/organizations/tx485
53,12343741,TX485,https://www.petfinder.com/dog/vi-12343741/tx/goliad/goliad-pet-adoption-inc-tx485/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Young,Female,Medium,,[],Vi,Thank you Austin Humane Society!,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12343741/1/?bust=1291034096&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12343741/1/?bust=1291034096&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12343741/1/?bust=1291034096&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12343741/1/?bust=1291034096'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12343741/2/?bust=1291034096&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12343741/2/?bust=1291034096&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12343741/2/?bust=1291034096&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12343741/2/?bust=1291034096'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12343741/3/?bust=1291034096&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12343741/3/?bust=1291034096&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12343741/3/?bust=1291034096&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12343741/3/?bust=1291034096'}]",adopted,2009-02-23T07:02:54+0000,2008-11-08T00:00:00+0000,73.5679,Hound,Black Mouth Cur,True,False,,,,True,False,,False,True,,,,goliadpetadoption@yahoo.com,(361) 894-2591,P. O. Box 304,,Goliad,TX,77963,US,/v2/animals/12343741,/v2/types/dog,/v2/organizations/tx485
54,12202160,TX202,https://www.petfinder.com/dog/vagabond-12202160/tx/beeville/pet-assistance-association-of-south-texas-paa-tx202/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Young,Male,Medium,,[],Vagabond,This young boy is a very well tempered animal that is obedient and interested in pleaseing you.  He was found...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12202160/1/?bust=1441602415&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12202160/1/?bust=1441602415&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12202160/1/?bust=1441602415&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12202160/1/?bust=1441602415'}]",adopted,2011-11-09T13:24:19+0000,2008-10-21T00:00:00+0000,47.3244,Belgian Shepherd / Malinois,,True,False,,,,False,False,,False,True,,,,Linda.kays.pets@gmail.com,361-343-2613,,,Beeville,TX,78102,US,/v2/animals/12202160,/v2/types/dog,/v2/organizations/tx202
55,12202173,TX202,https://www.petfinder.com/dog/rj-12202173/tx/beeville/pet-assistance-association-of-south-texas-paa-tx202/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Adult,Male,Small,,[],RJ,"This guy is stubborn and doesn&#039;t want to housetrain, but other than that he is a great love.  He loves...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12202173/1/?bust=1441602415&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12202173/1/?bust=1441602415&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12202173/1/?bust=1441602415&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12202173/1/?bust=1441602415'}]",adopted,2010-01-15T04:02:25+0000,2008-10-21T00:00:00+0000,47.3244,Boston Terrier,,True,False,,,,True,False,,False,True,,,,Linda.kays.pets@gmail.com,361-343-2613,,,Beeville,TX,78102,US,/v2/animals/12202173,/v2/types/dog,/v2/organizations/tx202
56,12138743,TX202,https://www.petfinder.com/dog/kathy-12138743/tx/beeville/pet-assistance-association-of-south-texas-paa-tx202/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Adult,Female,Large,,[],Kathy,This lady is very bouncy.  She loves to play and get attention.,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12138743/1/?bust=1441602415&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12138743/1/?bust=1441602415&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12138743/1/?bust=1441602415&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12138743/1/?bust=1441602415'}]",adopted,2010-01-15T04:02:25+0000,2008-10-13T00:00:00+0000,47.3244,Chocolate Labrador Retriever,,True,False,,,,True,False,,False,True,,,,Linda.kays.pets@gmail.com,361-343-2613,,,Beeville,TX,78102,US,/v2/animals/12138743,/v2/types/dog,/v2/organizations/tx202
57,12138758,TX202,https://www.petfinder.com/dog/shannon-12138758/tx/beeville/pet-assistance-association-of-south-texas-paa-tx202/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Young,Female,Medium,,[],Shannon,This girl is very playful but she does submit to get attention.  She is very loving.,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12138758/1/?bust=1441602415&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12138758/1/?bust=1441602415&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12138758/1/?bust=1441602415&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12138758/1/?bust=1441602415'}]",adopted,2010-01-15T04:02:25+0000,2008-10-13T00:00:00+0000,47.3244,German Shepherd Dog,,True,False,,,,True,False,,False,True,,,,Linda.kays.pets@gmail.com,361-343-2613,,,Beeville,TX,78102,US,/v2/animals/12138758,/v2/types/dog,/v2/organizations/tx202
58,12138763,TX202,https://www.petfinder.com/dog/bunny-12138763/tx/beeville/pet-assistance-association-of-south-texas-paa-tx202/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Young,Female,Small,,[],Bunny,This little girl is very bouncy.  She loves to get attention.  She has some crusty ears at the moment but...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12138763/1/?bust=1441602415&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12138763/1/?bust=1441602415&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12138763/1/?bust=1441602415&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12138763/1/?bust=1441602415'}]",adopted,2010-01-15T04:02:25+0000,2008-10-13T00:00:00+0000,47.3244,Dachshund,,True,False,,,,False,False,,False,True,,,,Linda.kays.pets@gmail.com,361-343-2613,,,Beeville,TX,78102,US,/v2/animals/12138763,/v2/types/dog,/v2/organizations/tx202
59,12078893,TX485,https://www.petfinder.com/dog/lauren-12078893/tx/goliad/goliad-pet-adoption-inc-tx485/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Young,Female,Medium,,[],Lauren,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12078893/1/?bust=1291034096&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12078893/1/?bust=1291034096&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12078893/1/?bust=1291034096&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12078893/1/?bust=1291034096'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12078893/2/?bust=1291034096&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12078893/2/?bust=1291034096&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12078893/2/?bust=1291034096&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12078893/2/?bust=1291034096'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12078893/3/?bust=1291034096&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12078893/3/?bust=1291034096&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12078893/3/?bust=1291034096&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12078893/3/?bust=1291034096'}]",adopted,2009-12-07T19:12:35+0000,2008-10-05T00:00:00+0000,73.5679,Labrador Retriever,Rottweiler,True,False,,,,True,False,,False,True,,,,goliadpetadoption@yahoo.com,(361) 894-2591,P. O. Box 304,,Goliad,TX,77963,US,/v2/animals/12078893,/v2/types/dog,/v2/organizations/tx485
60,12026296,TX485,https://www.petfinder.com/dog/tabitha-and-tess-12026296/tx/goliad/goliad-pet-adoption-inc-tx485/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Young,Female,Medium,,[],Tabitha & Tess,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12026296/1/?bust=1291034096&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12026296/1/?bust=1291034096&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12026296/1/?bust=1291034096&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12026296/1/?bust=1291034096'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12026296/2/?bust=1291034096&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12026296/2/?bust=1291034096&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12026296/2/?bust=1291034096&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12026296/2/?bust=1291034096'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12026296/3/?bust=1291034096&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12026296/3/?bust=1291034096&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12026296/3/?bust=1291034096&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12026296/3/?bust=1291034096'}]",adopted,2009-02-28T23:24:30+0000,2008-09-28T00:00:00+0000,73.5679,Basset Hound,,True,False,,,,True,False,,False,True,,,,goliadpetadoption@yahoo.com,(361) 894-2591,P. O. Box 304,,Goliad,TX,77963,US,/v2/animals/12026296,/v2/types/dog,/v2/organizations/tx485
61,12019781,TX485,https://www.petfinder.com/dog/satchel-12019781/tx/goliad/goliad-pet-adoption-inc-tx485/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Young,Male,Medium,,[],Satchel,Thank you Paul!,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12019781/1/?bust=1291034096&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12019781/1/?bust=1291034096&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12019781/1/?bust=1291034096&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12019781/1/?bust=1291034096'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12019781/2/?bust=1291034096&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12019781/2/?bust=1291034096&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12019781/2/?bust=1291034096&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12019781/2/?bust=1291034096'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12019781/3/?bust=1291034096&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12019781/3/?bust=1291034096&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12019781/3/?bust=1291034096&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12019781/3/?bust=1291034096'}]",adopted,2009-01-15T20:16:35+0000,2008-09-27T00:00:00+0000,73.5679,Corgi,,True,False,,,,True,False,,False,True,,,,goliadpetadoption@yahoo.com,(361) 894-2591,P. O. Box 304,,Goliad,TX,77963,US,/v2/animals/12019781,/v2/types/dog,/v2/organizations/tx485
62,12020203,TX485,https://www.petfinder.com/dog/serin-12020203/tx/goliad/goliad-pet-adoption-inc-tx485/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Young,Male,Large,,[],Serin,Thank you Pat and Jack!,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12020203/1/?bust=1291034096&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12020203/1/?bust=1291034096&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12020203/1/?bust=1291034096&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12020203/1/?bust=1291034096'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12020203/2/?bust=1291034096&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12020203/2/?bust=1291034096&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12020203/2/?bust=1291034096&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12020203/2/?bust=1291034096'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12020203/3/?bust=1291034096&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12020203/3/?bust=1291034096&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12020203/3/?bust=1291034096&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/12020203/3/?bust=1291034096'}]",adopted,2009-01-15T20:15:16+0000,2008-09-27T00:00:00+0000,73.5679,Chow Chow,,True,False,,,,True,False,,False,True,,,False,goliadpetadoption@yahoo.com,(361) 894-2591,P. O. Box 304,,Goliad,TX,77963,US,/v2/animals/12020203,/v2/types/dog,/v2/organizations/tx485
63,11950401,TX202,https://www.petfinder.com/dog/jessup-11950401/tx/beeville/pet-assistance-association-of-south-texas-paa-tx202/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Adult,Male,Large,,[],Jessup,This guy was dumpped on the shelter property while I was gone.  He had ticks all over and bad ear...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11950401/1/?bust=1441602415&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11950401/1/?bust=1441602415&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11950401/1/?bust=1441602415&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11950401/1/?bust=1441602415'}]",adopted,2010-01-15T04:02:25+0000,2008-09-18T00:00:00+0000,47.3244,Pointer,,True,False,,,,True,False,,False,True,,,,Linda.kays.pets@gmail.com,361-343-2613,,,Beeville,TX,78102,US,/v2/animals/11950401,/v2/types/dog,/v2/organizations/tx202
64,11910999,TX202,https://www.petfinder.com/dog/violet-11910999/tx/beeville/pet-assistance-association-of-south-texas-paa-tx202/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Adult,Female,Small,,[],Violet,Vi is a sweetheart that loves to have a cuddle and plays with smaller dogs great.  She is not as...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11910999/1/?bust=1441602415&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11910999/1/?bust=1441602415&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11910999/1/?bust=1441602415&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11910999/1/?bust=1441602415'}]",adopted,2010-01-15T04:02:25+0000,2008-09-13T00:00:00+0000,47.3244,Chihuahua,,True,False,,,,True,False,,False,True,,,False,Linda.kays.pets@gmail.com,361-343-2613,,,Beeville,TX,78102,US,/v2/animals/11910999,/v2/types/dog,/v2/organizations/tx202
65,11911034,TX202,https://www.petfinder.com/dog/henry-11911034/tx/beeville/pet-assistance-association-of-south-texas-paa-tx202/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Young,Male,Medium,,[],Henry ,This young man is a love bug.  He loves to play and is house trained but gets bored easily and...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11911034/1/?bust=1441602415&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11911034/1/?bust=1441602415&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11911034/1/?bust=1441602415&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11911034/1/?bust=1441602415'}]",adopted,2010-01-15T04:02:25+0000,2008-09-13T00:00:00+0000,47.3244,German Shepherd Dog,,True,False,,,,True,True,,False,True,,,,Linda.kays.pets@gmail.com,361-343-2613,,,Beeville,TX,78102,US,/v2/animals/11911034,/v2/types/dog,/v2/organizations/tx202
66,11911048,TX202,https://www.petfinder.com/dog/butternut-11911048/tx/beeville/pet-assistance-association-of-south-texas-paa-tx202/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Young,Male,Small,,[],butternut,This guy is a playful handful.  He is about 10 lbs right now and probably will get some bigger but...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11911048/1/?bust=1441602415&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11911048/1/?bust=1441602415&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11911048/1/?bust=1441602415&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11911048/1/?bust=1441602415'}]",adopted,2010-01-15T04:02:25+0000,2008-09-13T00:00:00+0000,47.3244,Dachshund,,True,False,,,,False,False,,False,True,,,,Linda.kays.pets@gmail.com,361-343-2613,,,Beeville,TX,78102,US,/v2/animals/11911048,/v2/types/dog,/v2/organizations/tx202
67,11911174,TX202,https://www.petfinder.com/dog/opal-11911174/tx/beeville/pet-assistance-association-of-south-texas-paa-tx202/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Baby,Female,Small,,[],Opal,This is Opal and she is one of Jewels pups.  She and Onyx are ready for adoption.  Jewel is very...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11911174/1/?bust=1441602415&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11911174/1/?bust=1441602415&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11911174/1/?bust=1441602415&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11911174/1/?bust=1441602415'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11911174/2/?bust=1441602415&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11911174/2/?bust=1441602415&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11911174/2/?bust=1441602415&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11911174/2/?bust=1441602415'}]",adopted,2010-01-15T04:02:25+0000,2008-09-13T00:00:00+0000,47.3244,Golden Retriever,,True,False,,,,False,False,,False,True,,,,Lindapaawagsnwhiskers@gmail.com,(361) 343-2613,,,Beeville,TX,78102,US,/v2/animals/11911174,/v2/types/dog,/v2/organizations/tx202
68,11911180,TX202,https://www.petfinder.com/dog/jewel-11911180/tx/beeville/pet-assistance-association-of-south-texas-paa-tx202/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Adult,Female,Medium,,[],Jewel,Jewel loves her pups a lot and is a great mom.  She is ready for them to go to a...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11911180/1/?bust=1441602415&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11911180/1/?bust=1441602415&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11911180/1/?bust=1441602415&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11911180/1/?bust=1441602415'}]",adopted,2010-01-15T04:02:25+0000,2008-09-13T00:00:00+0000,47.3244,Golden Retriever,,True,False,,,,True,False,,False,True,,,,Linda.kays.pets@gmail.com,361-343-2613,,,Beeville,TX,78102,US,/v2/animals/11911180,/v2/types/dog,/v2/organizations/tx202
69,11817246,TX202,https://www.petfinder.com/dog/chewy-11817246/tx/beeville/pet-assistance-association-of-south-texas-paa-tx202/?referrer_id=f635296f-071e-4c60-85dd-70fc748c7f81,Dog,Dog,Adult,Male,Small,,[],Chewy,This guy is a very hyper dog and needs someone to play with him.  He gets bored very easy.  He...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11817246/1/?bust=1441602415&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11817246/1/?bust=1441602415&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11817246/1/?bust=1441602415&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/11817246/1/?bust=1441602415'}]",adopted,2010-01-15T04:02:25+0000,2008-09-02T00:00:00+0000,47.3244,Chihuahua,,True,False,,,,True,True,,False,True,,,False,Linda.kays.pets@gmail.com,361-343-2613,,,Beeville,TX,78102,US,/v2/animals/11817246,/v2/types/dog,/v2/organizations/tx202
